,N° Etudiant,Nom,Prénom,Moyenne,Grade,Grade ECTS,code_UE,libelle_UE,responsable_UE,annee,nom_UV,code_UV,note,lieu
4109,2015_b2b3,Drouin,Kevin,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4110,2015_78f0,Hornsby,Eric,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4111,2015_9182,Newsome,Elizabeth,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4112,2015_9830,Jarvis,Ira,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4113,2015_427e,Adkins,Katherine,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4114,2015_669b,Edwards,Laura,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4115,2015_74f0,Keener,Christopher,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4116,2015_690c,Luckey,Linda,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4117,2015_3173,Barreto,Lawrence,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4118,2015_5b40,Edison,James,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4119,2015_8edb,Eadie,Courtney,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4120,2015_6053,Gravitt,Barbara,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4121,2015_d9b3,Barrett,Mary,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4122,2015_e129,Shepard,Carolyn,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4123,2015_a568,Bennett,Patricia,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4124,2015_f0fa,Velazquez,Morgan,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4125,2015_3c60,Hopper,Daniel,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4126,2015_61a2,Rodgers,Stephenie,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4127,2015_2894,Freeman,Kenneth,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4128,2015_9343,Boutin,Mary,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4129,2015_c49a,Dewees,Richard,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4130,2015_fa20,Monnier,Gene,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4131,2015_da39,Hampton,Joseph,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4132,2015_0f2b,Kuhn,Amanda,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4133,2015_022f,Nowell,Doris,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4134,2015_d6de,Carlson,Federico,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4135,2015_db4b,Mcclanahan,John,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4136,2015_2c51,Brock,Carol,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4137,2015_a4e4,Taylor,Robert,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4138,2015_c8d7,Mathews,Jennie,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4139,2015_def5,Colley,Shirley,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4140,2015_50f3,Stamm,Michael,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4141,2015_4204,Rocha,Philip,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4142,2015_aef6,Lutz,Eva,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4143,2015_8fc3,Marro,Doris,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4144,2015_5661,Hoff,Kay,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4145,2015_a770,Corscadden,Martha,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4146,2015_c264,Tye,Stephen,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4147,2015_9f97,Munoz,Kim,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4148,2015_20ed,Vasquez,Rogelio,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4149,2015_111f,Winebarger,Joseph,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4150,2015_e356,Garner,Paul,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4151,2015_8e88,Ruth,Amy,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4152,2015_d769,Mallard,Saundra,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4153,2015_f4e3,Willis,Pearlie,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4154,2015_f68f,Pierce,Tamica,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4155,2015_3ac8,Kato,David,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4156,2015_7aa0,Nichell,James,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4157,2015_ed4a,Zachary,Richard,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4158,2015_8563,Synder,Maxine,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4159,2015_6768,Mccoy,Deborah,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4160,2015_dd90,Luna,Glen,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4161,2015_1489,Phillips,Patricia,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4162,2015_e2ba,Cameron,Nathan,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4163,2015_2c65,Jones,Chance,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4164,2015_f8eb,Grant,Jean,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4165,2015_acf7,West,Irma,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4166,2015_8cd5,Smith,Raymond,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4167,2015_bd94,William,Laura,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4168,2015_5c38,Lininger,Michael,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4169,2015_fbd6,Blackstone,Andrew,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4170,2015_d426,Marlow,Marie,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4171,2015_b80d,Seaver,Norma,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4172,2015_b8b1,Tobey,Kenneth,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4173,2015_052a,Pickering,Annie,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4174,2015_b824,Nicholson,Helen,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4175,2015_51eb,Abram,Adam,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4176,2015_c675,Anderson,Denise,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4177,2015_1dcc,Foppiano,Kelly,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4178,2015_4595,Sands,Claudia,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4179,2015_3cc4,Lyon,James,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4180,2015_ae9c,Maldonado,Henry,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4181,2015_5c7d,Cox,Rafael,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
4182,2015_d5db,White,Megan,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4183,2015_6a45,Blank,Robert,0,en dessous,F,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,-,Nantes
4184,2015_836f,Dixon,Tawanda,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4185,2015_2f10,Sewell,Jo,10,atteint,C,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,=,Nantes
4186,2015_03a0,Chaves,Christopher,20,au dessus,A,STC-A1-S1,STC : Recherche et expérimentation,RAUCH Carl ; DEBRUYNE Romuald ; GOSSIAUX Pol Bernard,1ère année d'ingénieur 2014-2015,info,Code UV0,+,Nantes
